customer_id,month,total_spend,transaction_count,avg_transaction_value,utilization_rate
104,2022-04-01,459.41,5,91.882,0.33
104,2022-05-01,287.43,16,17.964375,0.73
104,2022-06-01,931.31,6,155.21833333333333,0.2
104,2022-07-01,1062.08,4,265.52,0.17
104,2022-08-01,1300.59,12,108.3825,0.4
104,2022-09-01,1926.88,13,148.22153846153847,0.23
104,2022-10-01,614.79,10,61.479,0.6
104,2022-11-01,509.51,12,42.45916666666667,0.85
104,2022-12-01,693.17,3,231.05666666666664,0.16
104,2023-01-01,300.4,15,20.026666666666664,0.35
104,2023-02-01,1427.4,6,237.9,0.29
104,2023-03-01,777.71,6,129.61833333333334,0.84
104,2023-04-01,482.55,11,43.86818181818182,0.87
104,2023-05-01,1826.21,16,114.138125,0.65
104,2023-06-01,780.99,11,70.99909090909091,0.34
104,2023-07-01,1738.53,13,133.7330769230769,0.43
104,2023-08-01,1835.91,4,458.9775,0.64
104,2023-09-01,264.19,18,14.677222222222222,0.48
104,2023-10-01,451.81,10,45.181,0.35
104,2023-11-01,1268.61,8,158.57625,0.89
104,2023-12-01,449.01,16,28.063125,0.66
104,2024-01-01,1760.56,18,97.80888888888889,0.81
104,2024-02-01,1489.78,12,124.14833333333333,0.38
104,2024-03-01,1848.07,16,115.504375,0.48
104,2024-04-01,1473.1,18,81.83888888888889,0.64
104,2024-05-01,127.77,2,63.885,0.48
104,2024-06-01,1216.7,2,608.35,0.77
104,2024-07-01,502.14,18,27.896666666666665,0.46
104,2024-08-01,1311.22,8,163.9025,0.15
104,2024-09-01,1176.91,14,84.06500000000001,0.73
104,2024-10-01,1124.01,14,80.28642857142857,0.28
104,2024-11-01,1011.72,3,337.24,0.8
104,2024-12-01,302.42,13,23.263076923076923,0.53
104,2025-01-01,908.5,11,82.5909090909091,0.79
105,2022-01-01,250.95,14,17.925,0.34
105,2022-02-01,1000.67,12,83.38916666666667,0.21
105,2022-03-01,149.42,19,7.864210526315789,0.48
105,2022-04-01,953.43,9,105.93666666666667,0.11
105,2022-05-01,201.36,3,67.12,0.47
105,2022-06-01,361.79,5,72.358,0.46
105,2022-07-01,290.62,18,16.145555555555557,0.28
105,2022-08-01,911.6,13,70.12307692307692,0.22
105,2022-09-01,1242.87,9,138.09666666666666,0.49
105,2022-10-01,1263.88,2,631.94,0.27
105,2022-11-01,685.96,16,42.8725,0.18
105,2022-12-01,387.64,2,193.82,0.49
105,2023-01-01,1858.53,18,103.25166666666667,0.27
105,2023-02-01,747.9,7,106.84285714285714,0.83
105,2023-03-01,72.11,8,9.01375,0.15
105,2023-04-01,169.34,8,21.1675,0.15
105,2023-05-01,1087.24,2,543.62,0.33
105,2023-06-01,1938.15,2,969.075,0.78
105,2023-07-01,1327.86,8,165.9825,0.39
105,2023-08-01,1894.26,1,1894.26,0.7
105,2023-09-01,85.29,9,9.476666666666667,0.23
105,2023-10-01,1194.85,15,79.65666666666667,0.36
105,2023-11-01,1420.43,19,74.75947368421053,0.49
105,2023-12-01,1026.31,19,54.01631578947368,0.62
105,2024-01-01,1101.97,9,122.44111111111111,0.73
105,2024-02-01,1722.78,9,191.42,0.73
105,2024-03-01,1416.16,6,236.02666666666667,0.58
105,2024-04-01,1827.93,16,114.245625,0.71
105,2024-05-01,1440.49,2,720.245,0.46
105,2024-06-01,628.63,10,62.863,0.14
105,2024-07-01,439.03,18,24.390555555555554,0.16
105,2024-08-01,345.49,17,20.32294117647059,0.38
105,2024-09-01,682.46,11,62.041818181818186,0.84
105,2024-10-01,1870.93,11,170.08454545454546,0.32
105,2024-11-01,475.32,18,26.406666666666666,0.7
105,2024-12-01,1892.83,13,145.60230769230768,0.41
105,2025-01-01,826.27,16,51.641875,0.64
106,2022-01-01,747.11,10,74.711,0.42
106,2022-02-01,634.74,9,70.52666666666667,0.6
106,2022-03-01,122.64,18,6.8133333333333335,0.46
106,2022-04-01,1861.35,1,1861.35,0.79
106,2022-05-01,509.63,11,46.33,0.19
106,2022-06-01,1150.83,17,67.69588235294117,0.69
106,2022-07-01,132.96,12,11.08,0.35
106,2022-08-01,659.3,10,65.92999999999999,0.74
106,2022-09-01,248.57,1,248.57,0.38
106,2022-10-01,629.49,18,34.971666666666664,0.34
106,2022-11-01,213.97,12,17.830833333333334,0.23
106,2022-12-01,1813.17,17,106.65705882352941,0.27
106,2023-01-01,723.29,1,723.29,0.62
106,2023-02-01,780.2,12,65.01666666666667,0.19
106,2023-03-01,519.67,5,103.934,0.6
106,2023-04-01,252.29,17,14.840588235294117,0.12
106,2023-05-01,1886.35,18,104.79722222222222,0.69
106,2023-06-01,266.15,1,266.15,0.6
106,2023-07-01,1392.37,3,464.1233333333333,0.61
106,2023-08-01,1895.81,3,631.9366666666666,0.25
106,2023-09-01,1903.87,6,317.31166666666667,0.61
106,2023-10-01,1500.92,12,125.07666666666667,0.82
106,2023-11-01,1720.17,9,191.13,0.36
106,2023-12-01,214.26,18,11.903333333333332,0.62
106,2024-01-01,1874.49,2,937.245,0.77
106,2024-02-01,777.48,18,43.193333333333335,0.29
106,2024-03-01,400.23,10,40.023,0.52
106,2024-04-01,479.22,5,95.84400000000001,0.53
106,2024-05-01,1982.11,18,110.11722222222221,0.53
106,2024-06-01,414.09,4,103.5225,0.54
106,2024-07-01,1797.85,1,1797.85,0.79
106,2024-08-01,408.16,19,21.482105263157894,0.67
106,2024-09-01,1386.99,2,693.495,0.57
106,2024-10-01,1475.54,3,491.84666666666664,0.66
106,2024-11-01,792.93,10,79.29299999999999,0.89
106,2024-12-01,1183.85,8,147.98125,0.37
106,2025-01-01,500.66,3,166.88666666666668,0.78
107,2022-01-01,488.15,16,30.509375,0.29
107,2022-02-01,1287.84,2,643.92,0.72
107,2022-03-01,1086.65,18,60.36944444444445,0.75
107,2022-04-01,1689.53,8,211.19125,0.21
107,2022-05-01,1010.99,14,72.21357142857143,0.29
107,2022-06-01,1228.33,19,64.64894736842105,0.75
107,2022-07-01,840.49,3,280.16333333333336,0.61
107,2022-08-01,1081.21,14,77.22928571428572,0.21
107,2022-09-01,1311.06,2,655.53,0.39
107,2022-10-01,769.88,11,69.9890909090909,0.46
107,2022-11-01,437.33,5,87.466,0.74
107,2022-12-01,329.22,7,47.03142857142858,0.2
107,2023-01-01,1241.92,6,206.98666666666668,0.82
107,2023-02-01,305.94,7,43.705714285714286,0.26
107,2023-03-01,1842.37,17,108.37470588235294,0.32
107,2023-04-01,1482.32,12,123.52666666666666,0.33
107,2023-05-01,381.4,14,27.24285714285714,0.75
107,2023-06-01,679.04,6,113.17333333333333,0.31
107,2023-07-01,1397.39,14,99.81357142857144,0.79
107,2023-08-01,1609.6,4,402.4,0.75
107,2023-09-01,538.11,15,35.874,0.28
107,2023-10-01,1553.62,16,97.10125,0.44
107,2023-11-01,433.83,16,27.114375,0.54
107,2023-12-01,1363.39,15,90.89266666666667,0.5
107,2024-01-01,758.67,13,58.35923076923076,0.8
107,2024-02-01,157.08,5,31.416000000000004,0.79
107,2024-03-01,1720.21,1,1720.21,0.64
107,2024-04-01,1643.4,17,96.67058823529412,0.22
107,2024-05-01,577.78,11,52.525454545454544,0.13
107,2024-06-01,1309.71,17,77.04176470588236,0.22
107,2024-07-01,1325.39,18,73.63277777777779,0.41
107,2024-08-01,1868.86,14,133.48999999999998,0.16
107,2024-09-01,1667.9,5,333.58000000000004,0.26
107,2024-10-01,1748.92,2,874.46,0.23
107,2024-11-01,204.17,6,34.02833333333333,0.78
107,2024-12-01,1355.24,9,150.5822222222222,0.11
107,2025-01-01,890.71,15,59.38066666666667,0.34
108,2022-01-01,740.97,16,46.310625,0.62
108,2022-02-01,1632.67,12,136.05583333333334,0.31
108,2022-03-01,339.6,3,113.2,0.27
108,2022-04-01,712.71,11,64.79181818181819,0.71
108,2022-05-01,1402.11,6,233.68499999999997,0.75
108,2022-06-01,368.04,15,24.536,0.37
108,2022-07-01,1611.48,9,179.05333333333334,0.17
108,2022-08-01,1160.22,5,232.044,0.53
108,2022-09-01,1720.69,12,143.39083333333335,0.9
108,2022-10-01,1238.37,9,137.59666666666666,0.22
108,2022-11-01,1198.97,1,1198.97,0.12
108,2022-12-01,543.49,1,543.49,0.28
108,2023-01-01,308.74,11,28.067272727272726,0.34
108,2023-02-01,153.74,14,10.981428571428571,0.45
108,2023-03-01,555.29,19,29.22578947368421,0.42
108,2023-04-01,1049.81,6,174.96833333333333,0.14
108,2023-05-01,770.9,12,64.24166666666666,0.7
108,2023-06-01,682.58,4,170.645,0.79
108,2023-07-01,1523.72,4,380.93,0.41
108,2023-08-01,868.52,12,72.37666666666667,0.66
108,2023-09-01,1338.21,13,102.93923076923078,0.36
108,2023-10-01,1965.56,1,1965.56,0.56
108,2023-11-01,1917.12,17,112.77176470588235,0.41
108,2023-12-01,1647.1,13,126.69999999999999,0.8
108,2024-01-01,1192.89,4,298.2225,0.72
108,2024-02-01,867.84,5,173.568,0.64
108,2024-03-01,1536.03,3,512.01,0.5
108,2024-04-01,961.58,12,80.13166666666667,0.15
108,2024-05-01,1760.8,6,293.46666666666664,0.2
108,2024-06-01,1213.48,9,134.8311111111111,0.52
108,2024-07-01,1050.69,14,75.04928571428572,0.35
108,2024-08-01,279.11,8,34.88875,0.31
108,2024-09-01,257.09,12,21.424166666666665,0.25
108,2024-10-01,695.76,15,46.384,0.67
108,2024-11-01,878.42,4,219.605,0.59
108,2024-12-01,53.56,4,13.39,0.9
108,2025-01-01,734.86,15,48.99066666666667,0.11
109,2022-01-01,1757.71,13,135.20846153846153,0.9
109,2022-02-01,1530.27,5,306.054,0.34
109,2022-03-01,1283.45,15,85.56333333333333,0.39
109,2022-04-01,705.18,6,117.52999999999999,0.78
109,2022-05-01,680.19,13,52.322307692307696,0.54
109,2022-06-01,626.87,16,39.179375,0.59
109,2022-07-01,1448.79,9,160.97666666666666,0.71
109,2022-08-01,176.28,19,9.277894736842105,0.2
109,2022-09-01,88.07,18,4.892777777777777,0.36
109,2022-10-01,529.84,12,44.153333333333336,0.15
109,2022-11-01,200.17,10,20.017,0.52
109,2022-12-01,598.76,17,35.22117647058823,0.26
109,2023-01-01,956.36,18,53.13111111111111,0.48
109,2023-02-01,1766.54,9,196.28222222222223,0.53
109,2023-03-01,924.77,14,66.05499999999999,0.46
109,2023-04-01,433.98,10,43.398,0.49
109,2023-05-01,142.86,5,28.572000000000003,0.87
109,2023-06-01,621.25,1,621.25,0.3
109,2023-07-01,1566.84,4,391.71,0.63
109,2023-08-01,1350.36,1,1350.36,0.11
109,2023-09-01,1778.34,17,104.60823529411765,0.52
109,2023-10-01,1766.17,11,160.5609090909091,0.16
109,2023-11-01,1991.84,9,221.31555555555553,0.3
109,2023-12-01,653.53,19,34.39631578947368,0.44
109,2024-01-01,1637.49,3,545.83,0.75
109,2024-02-01,83.31,9,9.256666666666668,0.14
109,2024-03-01,1918.21,17,112.83588235294118,0.76
109,2024-04-01,1240.56,4,310.14,0.6
109,2024-05-01,1474.8,6,245.79999999999998,0.42
109,2024-06-01,159.85,13,12.296153846153846,0.38
109,2024-07-01,952.53,9,105.83666666666666,0.12
109,2024-08-01,559.44,14,39.96,0.4
109,2024-09-01,1001.26,8,125.1575,0.64
109,2024-10-01,306.2,12,25.516666666666666,0.49
109,2024-11-01,210.9,19,11.1,0.81
109,2024-12-01,349.2,13,26.861538461538462,0.8
109,2025-01-01,1137.08,17,66.8870588235294,0.18
110,2022-01-01,613.99,4,153.4975,0.9
110,2022-02-01,162.66,4,40.665,0.29
110,2022-03-01,1686.83,2,843.415,0.62
110,2022-04-01,100.48,8,12.56,0.22
110,2022-05-01,1748.21,3,582.7366666666667,0.43
110,2022-06-01,833.66,10,83.366,0.31
110,2022-07-01,1367.39,14,97.6707142857143,0.43
110,2022-08-01,1237.73,14,88.40928571428572,0.3
110,2022-09-01,1639.81,16,102.488125,0.9
110,2022-10-01,1704.17,16,106.510625,0.19
110,2022-11-01,1310.33,15,87.35533333333333,0.43
110,2022-12-01,1634.29,17,96.13470588235293,0.66
110,2023-01-01,1862.09,15,124.13933333333333,0.11
110,2023-02-01,555.03,19,29.212105263157895,0.77
110,2023-03-01,405.7,3,135.23333333333332,0.56
110,2023-04-01,323.01,8,40.37625,0.62
110,2023-05-01,1174.24,17,69.0729411764706,0.47
110,2023-06-01,543.46,17,31.968235294117648,0.46
110,2023-07-01,873.06,15,58.20399999999999,0.19
110,2023-08-01,1738.98,2,869.49,0.17
110,2023-09-01,880.67,15,58.71133333333333,0.36
110,2023-10-01,424.67,4,106.1675,0.33
110,2023-11-01,1461.02,16,91.31375,0.11
110,2023-12-01,1928.41,16,120.525625,0.15
110,2024-01-01,1740.09,4,435.0225,0.85
110,2024-02-01,1719.64,14,122.83142857142857,0.85
110,2024-03-01,1068.14,9,118.68222222222224,0.82
110,2024-04-01,150.03,14,10.71642857142857,0.25
110,2024-05-01,1368.71,3,456.2366666666667,0.16
110,2024-06-01,1862.19,19,98.01,0.35
110,2024-07-01,578.77,13,44.52076923076923,0.16
110,2024-08-01,1619.88,6,269.98,0.32
110,2024-09-01,545.86,2,272.93,0.14
110,2024-10-01,837.05,16,52.315625,0.79
110,2024-11-01,1614.75,13,124.21153846153847,0.88
110,2024-12-01,989.04,10,98.904,0.32
110,2025-01-01,1726.21,7,246.60142857142858,0.76
111,2022-01-01,1190.59,19,62.66263157894736,0.51
111,2022-02-01,999.22,10,99.922,0.58
111,2022-03-01,457.56,15,30.504,0.71
111,2022-04-01,712.19,7,101.74142857142859,0.81
111,2022-05-01,326.58,13,25.12153846153846,0.47
111,2022-06-01,91.06,9,10.117777777777778,0.79
111,2022-07-01,1584.71,8,198.08875,0.83
111,2022-08-01,540.22,17,31.777647058823533,0.67
111,2022-09-01,757.44,11,68.85818181818182,0.19
111,2022-10-01,923.35,14,65.95357142857144,0.49
111,2022-11-01,1165.8,10,116.58,0.37
111,2022-12-01,1537.57,8,192.19625,0.56
111,2023-01-01,64.12,14,4.58,0.85
111,2023-02-01,610.98,4,152.745,0.29
111,2023-03-01,655.03,7,93.57571428571428,0.5
111,2023-04-01,1258.0,8,157.25,0.67
111,2023-05-01,826.17,14,59.012142857142855,0.2
111,2023-06-01,541.01,5,108.202,0.53
111,2023-07-01,1591.9,19,83.78421052631579,0.27
111,2023-08-01,516.48,8,64.56,0.39
111,2023-09-01,403.47,19,21.23526315789474,0.26
111,2023-10-01,1460.98,16,91.31125,0.31
111,2023-11-01,1980.88,16,123.805,0.11
111,2023-12-01,1404.64,17,82.62588235294118,0.72
111,2024-01-01,1469.9,8,183.7375,0.83
111,2024-02-01,485.49,19,25.552105263157895,0.81
111,2024-03-01,773.58,7,110.51142857142858,0.68
111,2024-04-01,364.59,12,30.382499999999997,0.4
111,2024-05-01,876.46,13,67.42,0.12
111,2024-06-01,1110.2,5,222.04000000000002,0.63
111,2024-07-01,847.56,17,49.85647058823529,0.73
111,2024-08-01,1106.98,4,276.745,0.6
111,2024-09-01,672.9,19,35.41578947368421,0.41
111,2024-10-01,1067.49,19,56.183684210526316,0.28
111,2024-11-01,992.63,18,55.14611111111111,0.19
111,2024-12-01,805.47,4,201.3675,0.72
111,2025-01-01,1126.01,12,93.83416666666666,0.63
112,2022-01-01,1075.56,6,179.26,0.45
112,2022-02-01,584.77,9,64.97444444444444,0.66
112,2022-03-01,927.0,13,71.3076923076923,0.34
112,2022-04-01,183.62,11,16.69272727272727,0.58
112,2022-05-01,233.21,15,15.547333333333334,0.23
112,2022-06-01,202.46,3,67.48666666666666,0.8
112,2022-07-01,846.81,17,49.81235294117647,0.23
112,2022-08-01,1669.13,3,556.3766666666667,0.55
112,2022-09-01,1870.15,16,116.884375,0.68
112,2022-10-01,1167.92,16,72.995,0.56
112,2022-11-01,1161.06,17,68.29764705882353,0.3
112,2022-12-01,787.94,14,56.28142857142858,0.16
112,2023-01-01,734.57,14,52.46928571428572,0.8
112,2023-02-01,1240.93,17,72.99588235294118,0.2
112,2023-03-01,1835.76,4,458.94,0.11
112,2023-04-01,821.1,9,91.23333333333333,0.63
112,2023-05-01,856.16,12,71.34666666666666,0.31
112,2023-06-01,805.13,12,67.09416666666667,0.46
112,2023-07-01,243.42,10,24.342,0.14
112,2023-08-01,644.59,10,64.459,0.8
112,2023-09-01,402.82,1,402.82,0.14
112,2023-10-01,804.38,6,134.06333333333333,0.12
112,2023-11-01,1284.26,12,107.02166666666666,0.29
112,2023-12-01,1860.43,14,132.88785714285714,0.18
112,2024-01-01,1664.79,12,138.7325,0.86
112,2024-02-01,1415.62,5,283.12399999999997,0.68
112,2024-03-01,624.38,10,62.438,0.18
112,2024-04-01,1460.02,12,121.66833333333334,0.74
112,2024-05-01,849.25,12,70.77083333333333,0.83
112,2024-06-01,1374.29,8,171.78625,0.64
112,2024-07-01,1232.88,7,176.1257142857143,0.76
112,2024-08-01,1530.57,2,765.285,0.48
112,2024-09-01,1016.51,2,508.255,0.18
112,2024-10-01,177.8,7,25.400000000000002,0.54
112,2024-11-01,1456.3,17,85.66470588235293,0.18
112,2024-12-01,812.86,6,135.47666666666666,0.67
112,2025-01-01,1835.25,3,611.75,0.1
113,2022-01-01,399.35,1,399.35,0.6
113,2022-02-01,509.26,6,84.87666666666667,0.77
113,2022-03-01,1583.93,5,316.786,0.1
113,2022-04-01,699.55,10,69.955,0.8
113,2022-05-01,909.61,6,151.60166666666666,0.19
113,2022-06-01,373.42,10,37.342,0.9
113,2022-07-01,1345.67,13,103.51307692307692,0.36
113,2022-08-01,1606.52,3,535.5066666666667,0.38
113,2022-09-01,478.9,14,34.207142857142856,0.45
113,2022-10-01,1050.07,12,87.50583333333333,0.36
113,2022-11-01,572.54,12,47.711666666666666,0.33
113,2022-12-01,632.66,6,105.44333333333333,0.54
113,2023-01-01,1994.36,14,142.4542857142857,0.45
113,2023-02-01,88.79,5,17.758000000000003,0.46
113,2023-03-01,1070.99,1,1070.99,0.35
113,2023-04-01,96.25,5,19.25,0.43
113,2023-05-01,1161.07,5,232.214,0.26
113,2023-06-01,1273.45,1,1273.45,0.69
113,2023-07-01,1185.96,4,296.49,0.75
113,2023-08-01,210.02,16,13.12625,0.68
113,2023-09-01,1542.01,2,771.005,0.12
113,2023-10-01,967.35,15,64.49,0.64
113,2023-11-01,586.92,6,97.82,0.76
113,2023-12-01,1003.04,6,167.17333333333332,0.68
113,2024-01-01,1775.76,6,295.96,0.18
113,2024-02-01,1413.39,19,74.38894736842106,0.87
113,2024-03-01,1312.68,9,145.85333333333335,0.83
113,2024-04-01,1995.75,4,498.9375,0.49
113,2024-05-01,1155.3,8,144.4125,0.13
113,2024-06-01,357.85,1,357.85,0.69
113,2024-07-01,106.7,12,8.891666666666667,0.79
113,2024-08-01,1990.64,14,142.18857142857144,0.43
113,2024-09-01,1542.23,9,171.35888888888888,0.23
113,2024-10-01,1851.08,6,308.5133333333333,0.32
113,2024-11-01,737.71,1,737.71,0.42
113,2024-12-01,1819.89,8,227.48625,0.13
113,2025-01-01,913.38,1,913.38,0.43
114,2022-01-01,1826.34,15,121.756,0.28
114,2022-02-01,637.84,15,42.522666666666666,0.7
114,2022-03-01,735.25,11,66.8409090909091,0.2
114,2022-04-01,371.7,8,46.4625,0.74
114,2022-05-01,1746.69,2,873.345,0.71
114,2022-06-01,241.31,17,14.194705882352942,0.82
114,2022-07-01,976.91,18,54.272777777777776,0.76
114,2022-08-01,812.59,14,58.042142857142856,0.28
114,2022-09-01,1362.16,4,340.54,0.87
114,2022-10-01,775.79,13,59.676153846153845,0.88
114,2022-11-01,1730.22,12,144.185,0.14
114,2022-12-01,837.25,5,167.45,0.23
114,2023-01-01,1830.29,5,366.058,0.37
114,2023-02-01,882.44,4,220.61,0.23
114,2023-03-01,1194.99,6,199.165,0.16
114,2023-04-01,1582.29,11,143.84454545454545,0.2
114,2023-05-01,648.58,16,40.53625,0.67
114,2023-06-01,1236.31,18,68.68388888888889,0.78
114,2023-07-01,212.45,5,42.489999999999995,0.17
114,2023-08-01,1680.11,8,210.01375,0.89
114,2023-09-01,508.0,16,31.75,0.16
114,2023-10-01,1551.59,16,96.974375,0.26
114,2023-11-01,1244.47,10,124.447,0.53
114,2023-12-01,1843.82,14,131.70142857142858,0.63
114,2024-01-01,986.33,16,61.645625,0.19
114,2024-02-01,861.2,7,123.02857142857144,0.27
114,2024-03-01,1276.65,7,182.37857142857143,0.27
114,2024-04-01,442.82,14,31.63,0.4
114,2024-05-01,778.08,5,155.616,0.16
114,2024-06-01,1487.38,14,106.24142857142859,0.76
114,2024-07-01,1719.7,3,573.2333333333333,0.24
114,2024-08-01,1418.96,6,236.49333333333334,0.49
114,2024-09-01,585.11,5,117.022,0.48
114,2024-10-01,989.76,9,109.97333333333333,0.7
114,2024-11-01,1974.95,13,151.91923076923078,0.47
114,2024-12-01,1440.66,12,120.055,0.58
114,2025-01-01,786.01,8,98.25125,0.37
115,2022-01-01,76.79,2,38.395,0.43
115,2022-02-01,113.32,17,6.665882352941176,0.44
115,2022-03-01,1567.98,1,1567.98,0.37
115,2022-04-01,103.73,12,8.644166666666667,0.33
115,2022-05-01,605.57,10,60.557,0.79
115,2022-06-01,605.02,10,60.501999999999995,0.9
115,2022-07-01,517.43,11,47.0390909090909,0.38
115,2022-08-01,835.39,4,208.8475,0.24
115,2022-09-01,1521.9,8,190.2375,0.49
115,2022-10-01,239.06,8,29.8825,0.19
115,2022-11-01,1305.13,5,261.026,0.12
115,2022-12-01,1732.8,5,346.56,0.23
115,2023-01-01,77.98,1,77.98,0.76
115,2023-02-01,1458.18,12,121.515,0.32
115,2023-03-01,799.55,6,133.25833333333333,0.76
115,2023-04-01,620.97,1,620.97,0.76
115,2023-05-01,1344.03,10,134.403,0.61
115,2023-06-01,504.56,17,29.68,0.79
115,2023-07-01,164.72,12,13.726666666666667,0.39
115,2023-08-01,1585.83,4,396.4575,0.71
115,2023-09-01,708.91,7,101.27285714285713,0.6
115,2023-10-01,1152.7,14,82.33571428571429,0.78
115,2023-11-01,239.54,4,59.885,0.67
115,2023-12-01,463.89,12,38.6575,0.24
115,2024-01-01,1203.16,4,300.79,0.11
115,2024-02-01,603.33,6,100.555,0.35
115,2024-03-01,612.89,4,153.2225,0.64
115,2024-04-01,292.89,16,18.305625,0.53
115,2024-05-01,1492.68,16,93.2925,0.79
115,2024-06-01,977.31,17,57.48882352941176,0.24
115,2024-07-01,1959.0,15,130.6,0.48
115,2024-08-01,607.87,9,67.5411111111111,0.51
115,2024-09-01,1463.52,3,487.84,0.64
115,2024-10-01,1536.96,4,384.24,0.55
115,2024-11-01,1797.76,16,112.36,0.74
115,2024-12-01,1399.65,13,107.66538461538462,0.56
115,2025-01-01,1901.01,2,950.505,0.88
116,2022-01-01,1809.19,5,361.838,0.51
116,2022-02-01,1550.18,17,91.18705882352941,0.34
116,2022-03-01,1581.96,15,105.464,0.19
116,2022-04-01,171.31,17,10.077058823529413,0.82
116,2022-05-01,867.46,6,144.57666666666668,0.59
116,2022-06-01,226.55,11,20.595454545454547,0.6
116,2022-07-01,858.87,8,107.35875,0.53
116,2022-08-01,791.02,15,52.73466666666666,0.62
116,2022-09-01,698.71,6,116.45166666666667,0.18
116,2022-10-01,1968.69,10,196.869,0.41
116,2022-11-01,1326.87,16,82.929375,0.7
116,2022-12-01,1909.27,5,381.854,0.6
116,2023-01-01,540.09,18,30.005000000000003,0.7
116,2023-02-01,1477.2,1,1477.2,0.58
116,2023-03-01,1580.6,10,158.06,0.32
116,2023-04-01,1990.81,7,284.40142857142854,0.62
116,2023-05-01,1336.53,8,167.06625,0.5
116,2023-06-01,1588.58,12,132.38166666666666,0.61
116,2023-07-01,1333.13,16,83.320625,0.14
116,2023-08-01,723.2,17,42.54117647058824,0.34
116,2023-09-01,1326.98,10,132.698,0.87
116,2023-10-01,232.75,9,25.86111111111111,0.13
116,2023-11-01,1363.89,2,681.945,0.51
116,2023-12-01,739.7,18,41.09444444444445,0.4
116,2024-01-01,1578.34,18,87.68555555555555,0.56
116,2024-02-01,1615.55,9,179.50555555555556,0.61
116,2024-03-01,1112.56,2,556.28,0.32
116,2024-04-01,1905.63,7,272.23285714285714,0.44
116,2024-05-01,1943.74,18,107.98555555555555,0.62
116,2024-06-01,1880.43,8,235.05375,0.28
116,2024-07-01,392.97,6,65.495,0.8
116,2024-08-01,1064.84,5,212.968,0.89
116,2024-09-01,589.61,9,65.51222222222222,0.73
116,2024-10-01,1652.23,15,110.14866666666667,0.46
116,2024-11-01,1539.5,14,109.96428571428571,0.42
116,2024-12-01,1328.35,2,664.175,0.76
116,2025-01-01,481.71,7,68.81571428571428,0.58
117,2022-01-01,1001.86,13,77.06615384615385,0.53
117,2022-02-01,968.79,10,96.87899999999999,0.85
117,2022-03-01,1180.76,11,107.34181818181818,0.52
117,2022-04-01,966.9,14,69.06428571428572,0.56
117,2022-05-01,395.61,18,21.978333333333335,0.11
117,2022-06-01,448.61,18,24.922777777777778,0.64
117,2022-07-01,1722.41,19,90.65315789473685,0.83
117,2022-08-01,176.47,9,19.607777777777777,0.52
117,2022-09-01,1649.38,7,235.6257142857143,0.82
117,2022-10-01,1480.43,1,1480.43,0.36
117,2022-11-01,1395.54,8,174.4425,0.11
117,2022-12-01,1777.15,13,136.70384615384617,0.48
117,2023-01-01,1710.31,3,570.1033333333334,0.89
117,2023-02-01,1057.77,18,58.765,0.68
117,2023-03-01,1686.04,3,562.0133333333333,0.48
117,2023-04-01,852.6,12,71.05,0.84
117,2023-05-01,1390.23,6,231.705,0.49
117,2023-06-01,409.96,1,409.96,0.77
117,2023-07-01,204.02,4,51.005,0.28
117,2023-08-01,893.18,18,49.621111111111105,0.72
117,2023-09-01,1322.12,4,330.53,0.21
117,2023-10-01,1655.5,18,91.97222222222223,0.74
117,2023-11-01,1988.38,3,662.7933333333334,0.6
117,2023-12-01,212.05,14,15.146428571428572,0.78
117,2024-01-01,788.79,5,157.75799999999998,0.43
117,2024-02-01,366.88,9,40.76444444444444,0.73
117,2024-03-01,72.56,13,5.581538461538462,0.58
117,2024-04-01,1677.65,5,335.53000000000003,0.41
117,2024-05-01,82.29,19,4.331052631578948,0.58
117,2024-06-01,1021.16,2,510.58,0.75
117,2024-07-01,156.07,12,13.005833333333333,0.79
117,2024-08-01,641.01,10,64.101,0.63
117,2024-09-01,1173.42,17,69.02470588235295,0.71
117,2024-10-01,642.98,2,321.49,0.78
117,2024-11-01,1014.85,11,92.25909090909092,0.44
117,2024-12-01,457.59,18,25.421666666666667,0.73
117,2025-01-01,52.28,14,3.7342857142857144,0.61
118,2022-01-01,859.1,9,95.45555555555556,0.2
118,2022-02-01,611.11,18,33.95055555555555,0.23
118,2022-03-01,1099.85,7,157.12142857142857,0.24
118,2022-04-01,214.82,15,14.321333333333333,0.78
118,2022-05-01,535.06,17,31.47411764705882,0.25
118,2022-06-01,1408.18,16,88.01125,0.26
118,2022-07-01,228.52,4,57.13,0.35
118,2022-08-01,1003.36,16,62.71,0.5
118,2022-09-01,1266.83,4,316.7075,0.12
118,2022-10-01,1766.22,1,1766.22,0.73
118,2022-11-01,1855.67,12,154.63916666666668,0.32
118,2022-12-01,316.73,4,79.1825,0.16
118,2023-01-01,98.24,19,5.170526315789473,0.85
118,2023-02-01,1444.27,1,1444.27,0.24
118,2023-03-01,1609.0,11,146.27272727272728,0.3
118,2023-04-01,1311.98,10,131.198,0.54
118,2023-05-01,201.26,9,22.362222222222222,0.55
118,2023-06-01,1933.73,11,175.79363636363635,0.22
118,2023-07-01,722.43,10,72.243,0.48
118,2023-08-01,1255.03,19,66.05421052631579,0.3
118,2023-09-01,1515.51,4,378.8775,0.32
118,2023-10-01,1177.9,12,98.15833333333335,0.54
118,2023-11-01,484.09,14,34.57785714285714,0.46
118,2023-12-01,543.47,17,31.968823529411765,0.75
